lat,lon,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR
40.94,29.29,0.0391,0.45,0.0863,0.0258
40.94,29.29,0.0506,0.43,0.1011,0.0906
40.94,29.29,0.0622,0.39,0.1091,0.1031
40.94,29.29,0.0893,0.44,0.1135,0.1085
40.94,29.29,0.0992,0.43,0.1122,0.0483
40.94,29.29,0.1358,0.56,0.0717,0.0559
40.94,29.29,0.1555,0.66,0.0283,0.0283
40.94,29.29,0.1287,0.61,0.0472,0.0183
40.94,29.29,0.106,0.61,0.0534,0.0319
40.94,29.29,0.0724,0.55,0.0631,0.0655
40.94,29.29,0.0382,0.4,0.1011,0.2496
40.94,29.29,0.0355,0.45,0.0926,0.0877
40.94,29.32,0.0391,0.45,0.0863,0.0258
40.94,29.32,0.0506,0.43,0.1011,0.0906
40.94,29.32,0.0622,0.39,0.1091,0.1031
40.94,29.32,0.0893,0.44,0.1135,0.1085
40.94,29.32,0.0992,0.43,0.1122,0.0483
40.94,29.32,0.1358,0.56,0.0717,0.0559
40.94,29.32,0.1555,0.66,0.0283,0.0283
40.94,29.32,0.1287,0.61,0.0472,0.0183
40.94,29.32,0.106,0.61,0.0534,0.0319
40.94,29.32,0.0724,0.55,0.0631,0.0655
40.94,29.32,0.0382,0.4,0.1011,0.2496
40.94,29.32,0.0355,0.45,0.0926,0.0877
40.94,29.35,0.0391,0.45,0.0863,0.0258
40.94,29.35,0.0506,0.43,0.1011,0.0906
40.94,29.35,0.0622,0.39,0.1091,0.1031
40.94,29.35,0.0893,0.44,0.1135,0.1085
40.94,29.35,0.0992,0.43,0.1122,0.0483
40.94,29.35,0.1358,0.56,0.0717,0.0559
40.94,29.35,0.1555,0.66,0.0283,0.0283
40.94,29.35,0.1287,0.61,0.0472,0.0183
40.94,29.35,0.106,0.61,0.0534,0.0319
40.94,29.35,0.0724,0.55,0.0631,0.0655
40.94,29.35,0.0382,0.4,0.1011,0.2496
40.94,29.35,0.0355,0.45,0.0926,0.0877
40.94,29.38,0.0391,0.45,0.0863,0.0258
40.94,29.38,0.0506,0.43,0.1011,0.0906
40.94,29.38,0.0622,0.39,0.1091,0.1031
40.94,29.38,0.0893,0.44,0.1135,0.1085
40.94,29.38,0.0992,0.43,0.1122,0.0483
40.94,29.38,0.1358,0.56,0.0717,0.0559
40.94,29.38,0.1555,0.66,0.0283,0.0283
40.94,29.38,0.1287,0.61,0.0472,0.0183
40.94,29.38,0.106,0.61,0.0534,0.0319
40.94,29.38,0.0724,0.55,0.0631,0.0655
40.94,29.38,0.0382,0.4,0.1011,0.2496
40.94,29.38,0.0355,0.45,0.0926,0.0877
40.94,29.41,0.0391,0.45,0.0863,0.0258
40.94,29.41,0.0506,0.43,0.1011,0.0906
40.94,29.41,0.0622,0.39,0.1091,0.1031
40.94,29.41,0.0893,0.44,0.1135,0.1085
40.94,29.41,0.0992,0.43,0.1122,0.0483
40.94,29.41,0.1358,0.56,0.0717,0.0559
40.94,29.41,0.1555,0.66,0.0283,0.0283
40.94,29.41,0.1287,0.61,0.0472,0.0183
40.94,29.41,0.106,0.61,0.0534,0.0319
40.94,29.41,0.0724,0.55,0.0631,0.0655
40.94,29.41,0.0382,0.4,0.1011,0.2496
40.94,29.41,0.0355,0.45,0.0926,0.0877
40.96,28.63,0.0352,0.4,0.1136,0.0258
40.96,28.63,0.0564,0.48,0.1068,0.0655
40.96,28.63,0.0632,0.39,0.1204,0.0892
40.96,28.63,0.0941,0.47,0.1193,0.1099
40.96,28.63,0.1097,0.48,0.1136,0.0444
40.96,28.63,0.1414,0.58,0.0776,0.0308
40.96,28.63,0.1582,0.67,0.0433,0.0118
40.96,28.63,0.127,0.6,0.06,0.0107
40.96,28.63,0.1071,0.61,0.0711,0.0254
40.96,28.63,0.072,0.55,0.0835,0.0412
40.96,28.63,0.0385,0.4,0.1155,0.2281
40.96,28.63,0.0327,0.42,0.1087,0.0824
40.96,28.81,0.0352,0.4,0.1136,0.0258
40.96,28.81,0.0564,0.48,0.1068,0.0655
40.96,28.81,0.0632,0.39,0.1204,0.0892
40.96,28.81,0.0941,0.47,0.1193,0.1099
40.96,28.81,0.1097,0.48,0.1136,0.0444
40.96,28.81,0.1414,0.58,0.0776,0.0308
40.96,28.81,0.1582,0.67,0.0433,0.0118
40.96,28.81,0.127,0.6,0.06,0.0107
40.96,28.81,0.1071,0.61,0.0711,0.0254
40.96,28.81,0.072,0.55,0.0835,0.0412
40.96,28.81,0.0385,0.4,0.1155,0.2281
40.96,28.81,0.0327,0.42,0.1087,0.0824
40.96,28.84,0.0352,0.4,0.1136,0.0258
40.96,28.84,0.0564,0.48,0.1068,0.0655
40.96,28.84,0.0632,0.39,0.1204,0.0892
40.96,28.84,0.0941,0.47,0.1193,0.1099
40.96,28.84,0.1097,0.48,0.1136,0.0444
40.96,28.84,0.1414,0.58,0.0776,0.0308
40.96,28.84,0.1582,0.67,0.0433,0.0118
40.96,28.84,0.127,0.6,0.06,0.0107
40.96,28.84,0.1071,0.61,0.0711,0.0254
40.96,28.84,0.072,0.55,0.0835,0.0412
40.96,28.84,0.0385,0.4,0.1155,0.2281
40.96,28.84,0.0327,0.42,0.1087,0.0824
40.96,29.08,0.0391,0.45,0.0863,0.0258
40.96,29.08,0.0506,0.43,0.1011,0.0906
40.96,29.08,0.0622,0.39,0.1091,0.1031
40.96,29.08,0.0893,0.44,0.1135,0.1085
40.96,29.08,0.0992,0.43,0.1122,0.0483
40.96,29.08,0.1358,0.56,0.0717,0.0559
40.96,29.08,0.1555,0.66,0.0283,0.0283
40.96,29.08,0.1287,0.61,0.0472,0.0183
40.96,29.08,0.106,0.61,0.0534,0.0319
40.96,29.08,0.0724,0.55,0.0631,0.0655
40.96,29.08,0.0382,0.4,0.1011,0.2496
40.96,29.08,0.0355,0.45,0.0926,0.0877
40.96,29.11,0.0391,0.45,0.0863,0.0258
40.96,29.11,0.0506,0.43,0.1011,0.0906
40.96,29.11,0.0622,0.39,0.1091,0.1031
40.96,29.11,0.0893,0.44,0.1135,0.1085
40.96,29.11,0.0992,0.43,0.1122,0.0483
40.96,29.11,0.1358,0.56,0.0717,0.0559
40.96,29.11,0.1555,0.66,0.0283,0.0283
40.96,29.11,0.1287,0.61,0.0472,0.0183
40.96,29.11,0.106,0.61,0.0534,0.0319
40.96,29.11,0.0724,0.55,0.0631,0.0655
40.96,29.11,0.0382,0.4,0.1011,0.2496
40.96,29.11,0.0355,0.45,0.0926,0.0877
40.96,29.14,0.0391,0.45,0.0863,0.0258
40.96,29.14,0.0506,0.43,0.1011,0.0906
40.96,29.14,0.0622,0.39,0.1091,0.1031
40.96,29.14,0.0893,0.44,0.1135,0.1085
40.96,29.14,0.0992,0.43,0.1122,0.0483
40.96,29.14,0.1358,0.56,0.0717,0.0559
40.96,29.14,0.1555,0.66,0.0283,0.0283
40.96,29.14,0.1287,0.61,0.0472,0.0183
40.96,29.14,0.106,0.61,0.0534,0.0319
40.96,29.14,0.0724,0.55,0.0631,0.0655
40.96,29.14,0.0382,0.4,0.1011,0.2496
40.96,29.14,0.0355,0.45,0.0926,0.0877
40.96,29.17,0.0391,0.45,0.0863,0.0258
40.96,29.17,0.0506,0.43,0.1011,0.0906
40.96,29.17,0.0622,0.39,0.1091,0.1031
40.96,29.17,0.0893,0.44,0.1135,0.1085
40.96,29.17,0.0992,0.43,0.1122,0.0483
40.96,29.17,0.1358,0.56,0.0717,0.0559
40.96,29.17,0.1555,0.66,0.0283,0.0283
40.96,29.17,0.1287,0.61,0.0472,0.0183
40.96,29.17,0.106,0.61,0.0534,0.0319
40.96,29.17,0.0724,0.55,0.0631,0.0655
40.96,29.17,0.0382,0.4,0.1011,0.2496
40.96,29.17,0.0355,0.45,0.0926,0.0877
40.96,29.2,0.0391,0.45,0.0863,0.0258
40.96,29.2,0.0506,0.43,0.1011,0.0906
40.96,29.2,0.0622,0.39,0.1091,0.1031
40.96,29.2,0.0893,0.44,0.1135,0.1085
40.96,29.2,0.0992,0.43,0.1122,0.0483
40.96,29.2,0.1358,0.56,0.0717,0.0559
40.96,29.2,0.1555,0.66,0.0283,0.0283
40.96,29.2,0.1287,0.61,0.0472,0.0183
40.96,29.2,0.106,0.61,0.0534,0.0319
40.96,29.2,0.0724,0.55,0.0631,0.0655
40.96,29.2,0.0382,0.4,0.1011,0.2496
40.96,29.2,0.0355,0.45,0.0926,0.0877
40.96,29.23,0.0391,0.45,0.0863,0.0258
40.96,29.23,0.0506,0.43,0.1011,0.0906
40.96,29.23,0.0622,0.39,0.1091,0.1031
40.96,29.23,0.0893,0.44,0.1135,0.1085
40.96,29.23,0.0992,0.43,0.1122,0.0483
40.96,29.23,0.1358,0.56,0.0717,0.0559
40.96,29.23,0.1555,0.66,0.0283,0.0283
40.96,29.23,0.1287,0.61,0.0472,0.0183
40.96,29.23,0.106,0.61,0.0534,0.0319
40.96,29.23,0.0724,0.55,0.0631,0.0655
40.96,29.23,0.0382,0.4,0.1011,0.2496
40.96,29.23,0.0355,0.45,0.0926,0.0877
40.96,29.26,0.0391,0.45,0.0863,0.0258
40.96,29.26,0.0506,0.43,0.1011,0.0906
40.96,29.26,0.0622,0.39,0.1091,0.1031
40.96,29.26,0.0893,0.44,0.1135,0.1085
40.96,29.26,0.0992,0.43,0.1122,0.0483
40.96,29.26,0.1358,0.56,0.0717,0.0559
40.96,29.26,0.1555,0.66,0.0283,0.0283
40.96,29.26,0.1287,0.61,0.0472,0.0183
40.96,29.26,0.106,0.61,0.0534,0.0319
40.96,29.26,0.0724,0.55,0.0631,0.0655
40.96,29.26,0.0382,0.4,0.1011,0.2496
40.96,29.26,0.0355,0.45,0.0926,0.0877
40.96,29.29,0.0391,0.45,0.0863,0.0258
40.96,29.29,0.0506,0.43,0.1011,0.0906
40.96,29.29,0.0622,0.39,0.1091,0.1031
40.96,29.29,0.0893,0.44,0.1135,0.1085
40.96,29.29,0.0992,0.43,0.1122,0.0483
40.96,29.29,0.1358,0.56,0.0717,0.0559
40.96,29.29,0.1555,0.66,0.0283,0.0283
40.96,29.29,0.1287,0.61,0.0472,0.0183
40.96,29.29,0.106,0.61,0.0534,0.0319
40.96,29.29,0.0724,0.55,0.0631,0.0655
40.96,29.29,0.0382,0.4,0.1011,0.2496
40.96,29.29,0.0355,0.45,0.0926,0.0877
40.96,29.32,0.0391,0.45,0.0863,0.0258
40.96,29.32,0.0506,0.43,0.1011,0.0906
40.96,29.32,0.0622,0.39,0.1091,0.1031
40.96,29.32,0.0893,0.44,0.1135,0.1085
40.96,29.32,0.0992,0.43,0.1122,0.0483
40.96,29.32,0.1358,0.56,0.0717,0.0559
40.96,29.32,0.1555,0.66,0.0283,0.0283
40.96,29.32,0.1287,0.61,0.0472,0.0183
40.96,29.32,0.106,0.61,0.0534,0.0319
40.96,29.32,0.0724,0.55,0.0631,0.0655
40.96,29.32,0.0382,0.4,0.1011,0.2496
40.96,29.32,0.0355,0.45,0.0926,0.0877
40.96,29.35,0.0391,0.45,0.0863,0.0258
40.96,29.35,0.0506,0.43,0.1011,0.0906
40.96,29.35,0.0622,0.39,0.1091,0.1031
40.96,29.35,0.0893,0.44,0.1135,0.1085
40.96,29.35,0.0992,0.43,0.1122,0.0483
40.96,29.35,0.1358,0.56,0.0717,0.0559
40.96,29.35,0.1555,0.66,0.0283,0.0283
40.96,29.35,0.1287,0.61,0.0472,0.0183
40.96,29.35,0.106,0.61,0.0534,0.0319
40.96,29.35,0.0724,0.55,0.0631,0.0655
40.96,29.35,0.0382,0.4,0.1011,0.2496
40.96,29.35,0.0355,0.45,0.0926,0.0877
40.96,29.38,0.0391,0.45,0.0863,0.0258
40.96,29.38,0.0506,0.43,0.1011,0.0906
40.96,29.38,0.0622,0.39,0.1091,0.1031
40.96,29.38,0.0893,0.44,0.1135,0.1085
40.96,29.38,0.0992,0.43,0.1122,0.0483
40.96,29.38,0.1358,0.56,0.0717,0.0559
40.96,29.38,0.1555,0.66,0.0283,0.0283
40.96,29.38,0.1287,0.61,0.0472,0.0183
40.96,29.38,0.106,0.61,0.0534,0.0319
40.96,29.38,0.0724,0.55,0.0631,0.0655
40.96,29.38,0.0382,0.4,0.1011,0.2496
40.96,29.38,0.0355,0.45,0.0926,0.0877
40.96,29.41,0.0391,0.45,0.0863,0.0258
40.96,29.41,0.0506,0.43,0.1011,0.0906
40.96,29.41,0.0622,0.39,0.1091,0.1031
40.96,29.41,0.0893,0.44,0.1135,0.1085
40.96,29.41,0.0992,0.43,0.1122,0.0483
40.96,29.41,0.1358,0.56,0.0717,0.0559
40.96,29.41,0.1555,0.66,0.0283,0.0283
40.96,29.41,0.1287,0.61,0.0472,0.0183
40.96,29.41,0.106,0.61,0.0534,0.0319
40.96,29.41,0.0724,0.55,0.0631,0.0655
40.96,29.41,0.0382,0.4,0.1011,0.2496
40.96,29.41,0.0355,0.45,0.0926,0.0877
40.96,29.44,0.0391,0.45,0.0863,0.0258
40.96,29.44,0.0506,0.43,0.1011,0.0906
40.96,29.44,0.0622,0.39,0.1091,0.1031
40.96,29.44,0.0893,0.44,0.1135,0.1085
40.96,29.44,0.0992,0.43,0.1122,0.0483
40.96,29.44,0.1358,0.56,0.0717,0.0559
40.96,29.44,0.1555,0.66,0.0283,0.0283
40.96,29.44,0.1287,0.61,0.0472,0.0183
40.96,29.44,0.106,0.61,0.0534,0.0319
40.96,29.44,0.0724,0.55,0.0631,0.0655
40.96,29.44,0.0382,0.4,0.1011,0.2496
40.96,29.44,0.0355,0.45,0.0926,0.0877
40.96,29.47,0.0391,0.45,0.0863,0.0258
40.96,29.47,0.0506,0.43,0.1011,0.0906
40.96,29.47,0.0622,0.39,0.1091,0.1031
40.96,29.47,0.0893,0.44,0.1135,0.1085
40.96,29.47,0.0992,0.43,0.1122,0.0483
40.96,29.47,0.1358,0.56,0.0717,0.0559
40.96,29.47,0.1555,0.66,0.0283,0.0283
40.96,29.47,0.1287,0.61,0.0472,0.0183
40.96,29.47,0.106,0.61,0.0534,0.0319
40.96,29.47,0.0724,0.55,0.0631,0.0655
40.96,29.47,0.0382,0.4,0.1011,0.2496
40.96,29.47,0.0355,0.45,0.0926,0.0877
40.98,28.6,0.0352,0.4,0.1136,0.0258
40.98,28.6,0.0564,0.48,0.1068,0.0655
40.98,28.6,0.0632,0.39,0.1204,0.0892
40.98,28.6,0.0941,0.47,0.1193,0.1099
40.98,28.6,0.1097,0.48,0.1136,0.0444
40.98,28.6,0.1414,0.58,0.0776,0.0308
40.98,28.6,0.1582,0.67,0.0433,0.0118
40.98,28.6,0.127,0.6,0.06,0.0107
40.98,28.6,0.1071,0.61,0.0711,0.0254
40.98,28.6,0.072,0.55,0.0835,0.0412
40.98,28.6,0.0385,0.4,0.1155,0.2281
40.98,28.6,0.0327,0.42,0.1087,0.0824
40.98,28.63,0.0352,0.4,0.1136,0.0258
40.98,28.63,0.0564,0.48,0.1068,0.0655
40.98,28.63,0.0632,0.39,0.1204,0.0892
40.98,28.63,0.0941,0.47,0.1193,0.1099
40.98,28.63,0.1097,0.48,0.1136,0.0444
40.98,28.63,0.1414,0.58,0.0776,0.0308
40.98,28.63,0.1582,0.67,0.0433,0.0118
40.98,28.63,0.127,0.6,0.06,0.0107
40.98,28.63,0.1071,0.61,0.0711,0.0254
40.98,28.63,0.072,0.55,0.0835,0.0412
40.98,28.63,0.0385,0.4,0.1155,0.2281
40.98,28.63,0.0327,0.42,0.1087,0.0824
40.98,28.66,0.0352,0.4,0.1136,0.0258
40.98,28.66,0.0564,0.48,0.1068,0.0655
40.98,28.66,0.0632,0.39,0.1204,0.0892
40.98,28.66,0.0941,0.47,0.1193,0.1099
40.98,28.66,0.1097,0.48,0.1136,0.0444
40.98,28.66,0.1414,0.58,0.0776,0.0308
40.98,28.66,0.1582,0.67,0.0433,0.0118
40.98,28.66,0.127,0.6,0.06,0.0107
40.98,28.66,0.1071,0.61,0.0711,0.0254
40.98,28.66,0.072,0.55,0.0835,0.0412
40.98,28.66,0.0385,0.4,0.1155,0.2281
40.98,28.66,0.0327,0.42,0.1087,0.0824
40.98,28.69,0.0352,0.4,0.1136,0.0258
40.98,28.69,0.0564,0.48,0.1068,0.0655
40.98,28.69,0.0632,0.39,0.1204,0.0892
40.98,28.69,0.0941,0.47,0.1193,0.1099
40.98,28.69,0.1097,0.48,0.1136,0.0444
40.98,28.69,0.1414,0.58,0.0776,0.0308
40.98,28.69,0.1582,0.67,0.0433,0.0118
40.98,28.69,0.127,0.6,0.06,0.0107
40.98,28.69,0.1071,0.61,0.0711,0.0254
40.98,28.69,0.072,0.55,0.0835,0.0412
40.98,28.69,0.0385,0.4,0.1155,0.2281
40.98,28.69,0.0327,0.42,0.1087,0.0824
40.98,28.72,0.0352,0.4,0.1136,0.0258
40.98,28.72,0.0564,0.48,0.1068,0.0655
40.98,28.72,0.0632,0.39,0.1204,0.0892
40.98,28.72,0.0941,0.47,0.1193,0.1099
40.98,28.72,0.1097,0.48,0.1136,0.0444
40.98,28.72,0.1414,0.58,0.0776,0.0308
40.98,28.72,0.1582,0.67,0.0433,0.0118
40.98,28.72,0.127,0.6,0.06,0.0107
40.98,28.72,0.1071,0.61,0.0711,0.0254
40.98,28.72,0.072,0.55,0.0835,0.0412
40.98,28.72,0.0385,0.4,0.1155,0.2281
40.98,28.72,0.0327,0.42,0.1087,0.0824
40.98,28.75,0.0352,0.4,0.1136,0.0258
40.98,28.75,0.0564,0.48,0.1068,0.0655
40.98,28.75,0.0632,0.39,0.1204,0.0892
40.98,28.75,0.0941,0.47,0.1193,0.1099
40.98,28.75,0.1097,0.48,0.1136,0.0444
40.98,28.75,0.1414,0.58,0.0776,0.0308
40.98,28.75,0.1582,0.67,0.0433,0.0118
40.98,28.75,0.127,0.6,0.06,0.0107
40.98,28.75,0.1071,0.61,0.0711,0.0254
40.98,28.75,0.072,0.55,0.0835,0.0412
40.98,28.75,0.0385,0.4,0.1155,0.2281
40.98,28.75,0.0327,0.42,0.1087,0.0824
40.98,28.78,0.0352,0.4,0.1136,0.0258
40.98,28.78,0.0564,0.48,0.1068,0.0655
40.98,28.78,0.0632,0.39,0.1204,0.0892
40.98,28.78,0.0941,0.47,0.1193,0.1099
40.98,28.78,0.1097,0.48,0.1136,0.0444
40.98,28.78,0.1414,0.58,0.0776,0.0308
40.98,28.78,0.1582,0.67,0.0433,0.0118
40.98,28.78,0.127,0.6,0.06,0.0107
40.98,28.78,0.1071,0.61,0.0711,0.0254
40.98,28.78,0.072,0.55,0.0835,0.0412
40.98,28.78,0.0385,0.4,0.1155,0.2281
40.98,28.78,0.0327,0.42,0.1087,0.0824
40.98,28.81,0.0352,0.4,0.1136,0.0258
40.98,28.81,0.0564,0.48,0.1068,0.0655
40.98,28.81,0.0632,0.39,0.1204,0.0892
40.98,28.81,0.0941,0.47,0.1193,0.1099
40.98,28.81,0.1097,0.48,0.1136,0.0444
40.98,28.81,0.1414,0.58,0.0776,0.0308
40.98,28.81,0.1582,0.67,0.0433,0.0118
40.98,28.81,0.127,0.6,0.06,0.0107
40.98,28.81,0.1071,0.61,0.0711,0.0254
40.98,28.81,0.072,0.55,0.0835,0.0412
40.98,28.81,0.0385,0.4,0.1155,0.2281
40.98,28.81,0.0327,0.42,0.1087,0.0824
40.98,28.84,0.0352,0.4,0.1136,0.0258
40.98,28.84,0.0564,0.48,0.1068,0.0655
40.98,28.84,0.0632,0.39,0.1204,0.0892
40.98,28.84,0.0941,0.47,0.1193,0.1099
40.98,28.84,0.1097,0.48,0.1136,0.0444
40.98,28.84,0.1414,0.58,0.0776,0.0308
40.98,28.84,0.1582,0.67,0.0433,0.0118
40.98,28.84,0.127,0.6,0.06,0.0107
40.98,28.84,0.1071,0.61,0.0711,0.0254
40.98,28.84,0.072,0.55,0.0835,0.0412
40.98,28.84,0.0385,0.4,0.1155,0.2281
40.98,28.84,0.0327,0.42,0.1087,0.0824
40.98,28.87,0.0352,0.4,0.1136,0.0258
40.98,28.87,0.0564,0.48,0.1068,0.0655
40.98,28.87,0.0632,0.39,0.1204,0.0892
40.98,28.87,0.0941,0.47,0.1193,0.1099
40.98,28.87,0.1097,0.48,0.1136,0.0444
40.98,28.87,0.1414,0.58,0.0776,0.0308
40.98,28.87,0.1582,0.67,0.0433,0.0118
40.98,28.87,0.127,0.6,0.06,0.0107
40.98,28.87,0.1071,0.61,0.0711,0.0254
40.98,28.87,0.072,0.55,0.0835,0.0412
40.98,28.87,0.0385,0.4,0.1155,0.2281
40.98,28.87,0.0327,0.42,0.1087,0.0824
40.98,28.9,0.0352,0.4,0.1136,0.0258
40.98,28.9,0.0564,0.48,0.1068,0.0655
40.98,28.9,0.0632,0.39,0.1204,0.0892
40.98,28.9,0.0941,0.47,0.1193,0.1099
40.98,28.9,0.1097,0.48,0.1136,0.0444
40.98,28.9,0.1414,0.58,0.0776,0.0308
40.98,28.9,0.1582,0.67,0.0433,0.0118
40.98,28.9,0.127,0.6,0.06,0.0107
40.98,28.9,0.1071,0.61,0.0711,0.0254
40.98,28.9,0.072,0.55,0.0835,0.0412
40.98,28.9,0.0385,0.4,0.1155,0.2281
40.98,28.9,0.0327,0.42,0.1087,0.0824
40.98,29.02,0.0391,0.45,0.0863,0.0258
40.98,29.02,0.0506,0.43,0.1011,0.0655
40.98,29.02,0.0622,0.39,0.1091,0.0892
40.98,29.02,0.0893,0.44,0.1135,0.1099
40.98,29.02,0.0992,0.43,0.1122,0.0444
40.98,29.02,0.1358,0.56,0.0717,0.0308
40.98,29.02,0.1555,0.66,0.0283,0.0118
40.98,29.02,0.1287,0.61,0.0472,0.0107
40.98,29.02,0.106,0.61,0.0534,0.0254
40.98,29.02,0.0724,0.55,0.0631,0.0412
40.98,29.02,0.0382,0.4,0.1011,0.2281
40.98,29.02,0.0355,0.45,0.0926,0.0824
40.98,29.05,0.0391,0.45,0.0863,0.0258
40.98,29.05,0.0506,0.43,0.1011,0.0655
40.98,29.05,0.0622,0.39,0.1091,0.0892
40.98,29.05,0.0893,0.44,0.1135,0.1099
40.98,29.05,0.0992,0.43,0.1122,0.0444
40.98,29.05,0.1358,0.56,0.0717,0.0308
40.98,29.05,0.1555,0.66,0.0283,0.0118
40.98,29.05,0.1287,0.61,0.0472,0.0107
40.98,29.05,0.106,0.61,0.0534,0.0254
40.98,29.05,0.0724,0.55,0.0631,0.0412
40.98,29.05,0.0382,0.4,0.1011,0.2281
40.98,29.05,0.0355,0.45,0.0926,0.0824
40.98,29.08,0.0391,0.45,0.0863,0.0258
40.98,29.08,0.0506,0.43,0.1011,0.0906
40.98,29.08,0.0622,0.39,0.1091,0.1031
40.98,29.08,0.0893,0.44,0.1135,0.1085
40.98,29.08,0.0992,0.43,0.1122,0.0483
40.98,29.08,0.1358,0.56,0.0717,0.0559
40.98,29.08,0.1555,0.66,0.0283,0.0283
40.98,29.08,0.1287,0.61,0.0472,0.0183
40.98,29.08,0.106,0.61,0.0534,0.0319
40.98,29.08,0.0724,0.55,0.0631,0.0655
40.98,29.08,0.0382,0.4,0.1011,0.2496
40.98,29.08,0.0355,0.45,0.0926,0.0877
40.98,29.11,0.0391,0.45,0.0863,0.0258
40.98,29.11,0.0506,0.43,0.1011,0.0906
40.98,29.11,0.0622,0.39,0.1091,0.1031
40.98,29.11,0.0893,0.44,0.1135,0.1085
40.98,29.11,0.0992,0.43,0.1122,0.0483
40.98,29.11,0.1358,0.56,0.0717,0.0559
40.98,29.11,0.1555,0.66,0.0283,0.0283
40.98,29.11,0.1287,0.61,0.0472,0.0183
40.98,29.11,0.106,0.61,0.0534,0.0319
40.98,29.11,0.0724,0.55,0.0631,0.0655
40.98,29.11,0.0382,0.4,0.1011,0.2496
40.98,29.11,0.0355,0.45,0.0926,0.0877
40.98,29.14,0.0391,0.45,0.0863,0.0258
40.98,29.14,0.0506,0.43,0.1011,0.0906
40.98,29.14,0.0622,0.39,0.1091,0.1031
40.98,29.14,0.0893,0.44,0.1135,0.1085
40.98,29.14,0.0992,0.43,0.1122,0.0483
40.98,29.14,0.1358,0.56,0.0717,0.0559
40.98,29.14,0.1555,0.66,0.0283,0.0283
40.98,29.14,0.1287,0.61,0.0472,0.0183
40.98,29.14,0.106,0.61,0.0534,0.0319
40.98,29.14,0.0724,0.55,0.0631,0.0655
40.98,29.14,0.0382,0.4,0.1011,0.2496
40.98,29.14,0.0355,0.45,0.0926,0.0877
40.98,29.17,0.0391,0.45,0.0863,0.0258
40.98,29.17,0.0506,0.43,0.1011,0.0906
40.98,29.17,0.0622,0.39,0.1091,0.1031
40.98,29.17,0.0893,0.44,0.1135,0.1085
40.98,29.17,0.0992,0.43,0.1122,0.0483
40.98,29.17,0.1358,0.56,0.0717,0.0559
40.98,29.17,0.1555,0.66,0.0283,0.0283
40.98,29.17,0.1287,0.61,0.0472,0.0183
40.98,29.17,0.106,0.61,0.0534,0.0319
40.98,29.17,0.0724,0.55,0.0631,0.0655
40.98,29.17,0.0382,0.4,0.1011,0.2496
40.98,29.17,0.0355,0.45,0.0926,0.0877
40.98,29.2,0.0391,0.45,0.0863,0.0258
40.98,29.2,0.0506,0.43,0.1011,0.0906
40.98,29.2,0.0622,0.39,0.1091,0.1031
40.98,29.2,0.0893,0.44,0.1135,0.1085
40.98,29.2,0.0992,0.43,0.1122,0.0483
40.98,29.2,0.1358,0.56,0.0717,0.0559
40.98,29.2,0.1555,0.66,0.0283,0.0283
40.98,29.2,0.1287,0.61,0.0472,0.0183
40.98,29.2,0.106,0.61,0.0534,0.0319
40.98,29.2,0.0724,0.55,0.0631,0.0655
40.98,29.2,0.0382,0.4,0.1011,0.2496
40.98,29.2,0.0355,0.45,0.0926,0.0877
40.98,29.23,0.0391,0.45,0.0863,0.0258
40.98,29.23,0.0506,0.43,0.1011,0.0906
40.98,29.23,0.0622,0.39,0.1091,0.1031
40.98,29.23,0.0893,0.44,0.1135,0.1085
40.98,29.23,0.0992,0.43,0.1122,0.0483
40.98,29.23,0.1358,0.56,0.0717,0.0559
40.98,29.23,0.1555,0.66,0.0283,0.0283
40.98,29.23,0.1287,0.61,0.0472,0.0183
40.98,29.23,0.106,0.61,0.0534,0.0319
40.98,29.23,0.0724,0.55,0.0631,0.0655
40.98,29.23,0.0382,0.4,0.1011,0.2496
40.98,29.23,0.0355,0.45,0.0926,0.0877
40.98,29.26,0.0391,0.45,0.0863,0.0258
40.98,29.26,0.0506,0.43,0.1011,0.0906
40.98,29.26,0.0622,0.39,0.1091,0.1031
40.98,29.26,0.0893,0.44,0.1135,0.1085
40.98,29.26,0.0992,0.43,0.1122,0.0483
40.98,29.26,0.1358,0.56,0.0717,0.0559
40.98,29.26,0.1555,0.66,0.0283,0.0283
40.98,29.26,0.1287,0.61,0.0472,0.0183
40.98,29.26,0.106,0.61,0.0534,0.0319
40.98,29.26,0.0724,0.55,0.0631,0.0655
40.98,29.26,0.0382,0.4,0.1011,0.2496
40.98,29.26,0.0355,0.45,0.0926,0.0877
40.98,29.29,0.0391,0.45,0.0863,0.0258
40.98,29.29,0.0506,0.43,0.1011,0.0906
40.98,29.29,0.0622,0.39,0.1091,0.1031
40.98,29.29,0.0893,0.44,0.1135,0.1085
40.98,29.29,0.0992,0.43,0.1122,0.0483
40.98,29.29,0.1358,0.56,0.0717,0.0559
40.98,29.29,0.1555,0.66,0.0283,0.0283
40.98,29.29,0.1287,0.61,0.0472,0.0183
40.98,29.29,0.106,0.61,0.0534,0.0319
40.98,29.29,0.0724,0.55,0.0631,0.0655
40.98,29.29,0.0382,0.4,0.1011,0.2496
40.98,29.29,0.0355,0.45,0.0926,0.0877
40.98,29.32,0.0391,0.45,0.0863,0.0258
40.98,29.32,0.0506,0.43,0.1011,0.0906
40.98,29.32,0.0622,0.39,0.1091,0.1031
