lat,lon,score_202001,score_202002,score_202003,score_202004,score_202005,score_202006,score_202007,score_202008,score_202009,score_202010,score_202011,score_202012,score_202101,score_202102,score_202103,score_202104,score_202105,score_202106,score_202107,score_202108,score_202109,score_202110,score_202111,score_202112,score_202201,score_202202,score_202203,score_202204,score_202205,score_202206,score_202207,score_202208,score_202209,score_202210,score_202211,score_202212,score_202301,score_202302,score_202303,score_202304,score_202305,score_202306,score_202307,score_202308,score_202309,score_202310,score_202311,score_202312,avg_score
40.33,42.67,0.66176,0.58536,0.30632,-0.00074,0.12767,0.24074,0.24431,0.30787,0.419,0.64208,0.33224,0.48108,0.59366,0.4385,0.3285,0.37106,0.26416,0.45314,0.15362,0.46302,0.52479,0.41285,0.55969,0.59955,0.66704,0.59498,0.48827,0.30585,-0.08948,0.36546,0.6119,0.64839,0.36762,0.45115,0.44013,0.15201,0.62432,0.63713,0.17069,0.14218,0.18605,0.14705,0.27898,0.51259,0.30629,0.2731,0.32017,0.44593,0.38663
39.67,43.33,0.76224,0.60698,0.27191,-0.11131,0.21539,0.33946,0.30299,0.38114,0.52785,0.68126,0.41962,0.43799,0.65015,0.46432,0.25018,0.43498,0.31705,0.58412,0.26138,0.56663,0.66587,0.48799,0.59028,0.7205,0.74218,0.63757,0.50724,0.34168,-0.02177,0.4991,0.71984,0.72094,0.51336,0.51872,0.52749,0.16615,0.65331,0.70574,0.2747,0.17205,0.24234,0.28255,0.39145,0.5855,0.34887,0.31552,0.42329,0.50152,0.44996
39.67,42.67,0.78769,0.65102,0.3376,-0.04244,0.21811,0.35854,0.33737,0.43005,0.56348,0.71,0.42381,0.49004,0.693,0.51654,0.3642,0.44921,0.3682,0.59223,0.28951,0.55063,0.6693,0.50087,0.60189,0.71857,0.78305,0.71982,0.60976,0.35272,-0.01619,0.51394,0.73596,0.74955,0.49903,0.53769,0.52612,0.20361,0.66348,0.75276,0.24621,0.14361,0.24366,0.31544,0.42328,0.59987,0.41062,0.3367,0.38822,0.51425,0.47568
39.67,44.0,0.67892,0.48524,0.1409,-0.25921,0.18605,0.28077,0.21074,0.20546,0.35169,0.59721,0.37737,0.41946,0.54126,0.37274,0.02649,0.38917,0.19432,0.55128,0.15868,0.57959,0.60196,0.42911,0.54941,0.73812,0.64748,0.43148,0.23371,0.27177,-0.10985,0.42234,0.64094,0.59707,0.52284,0.46621,0.54248,0.12793,0.68036,0.53421,0.29741,0.22353,0.21356,0.1584,0.25245,0.5007,0.12875,0.28417,0.53971,0.48691,0.37294
40.0,44.33,0.63122,0.47414,0.09528,-0.30303,0.15209,0.21661,0.15422,0.09783,0.22184,0.54839,0.34912,0.40076,0.50249,0.3297,-0.02489,0.35162,0.14152,0.49307,0.05969,0.55027,0.52509,0.37475,0.51743,0.73258,0.62631,0.36644,0.1852,0.24885,-0.16458,0.3382,0.58602,0.51421,0.46745,0.43297,0.51547,0.12091,0.67713,0.48317,0.26965,0.2065,0.17623,0.05536,0.1638,0.437,0.01444,0.26819,0.54481,0.4678,0.32486
40.0,43.67,0.67927,0.54398,0.12848,-0.24485,0.16192,0.24234,0.18803,0.17155,0.31376,0.58666,0.37217,0.41103,0.55142,0.37126,0.05741,0.37233,0.18766,0.50905,0.1043,0.55348,0.5607,0.40685,0.53625,0.71856,0.66726,0.41201,0.26365,0.2642,-0.1249,0.37484,0.62001,0.56497,0.47764,0.45865,0.5084,0.1011,0.68182,0.55154,0.24726,0.19104,0.19315,0.10793,0.22703,0.47471,0.11878,0.28291,0.50607,0.46361,0.35661
39.67,44.33,0.64289,0.43568,0.14955,-0.28314,0.19016,0.27366,0.20131,0.17702,0.30347,0.57504,0.35832,0.41116,0.51262,0.3439,-0.00882,0.37851,0.17076,0.54811,0.14976,0.57988,0.59176,0.41215,0.54648,0.74185,0.61937,0.42971,0.19711,0.27829,-0.12282,0.41337,0.62683,0.58161,0.51938,0.45424,0.55343,0.14717,0.65514,0.48965,0.33198,0.24515,0.2124,0.14605,0.22253,0.49236,0.07864,0.27881,0.56348,0.49719,0.36069
39.67,43.67,0.7027,0.51138,0.1755,-0.22511,0.20024,0.30384,0.24112,0.26221,0.40541,0.61784,0.38859,0.41619,0.5686,0.39309,0.07749,0.402,0.22789,0.56717,0.19818,0.58345,0.62747,0.447,0.56157,0.73645,0.67282,0.49498,0.30467,0.29721,-0.07682,0.45221,0.66973,0.63826,0.52771,0.48087,0.54171,0.13723,0.66491,0.58337,0.30316,0.21577,0.22733,0.20216,0.2988,0.53246,0.19339,0.2899,0.50971,0.49405,0.39679
40.67,26.33,0.39856,0.26372,0.2764,0.46998,0.08662,0.06,0.75836,0.51812,0.38642,-0.0902,0.27788,0.01589,-0.05364,0.0689,0.0674,0.27222,-0.1242,0.00291,0.71349,0.75146,0.43232,0.00256,-0.11932,-0.04651,0.45333,0.041,0.39295,0.33578,0.67569,0.49,0.68636,0.12617,0.32946,0.64574,0.03561,-0.07971,-0.21454,0.44034,0.51819,0.20818,0.14721,0.53242,0.54488,0.38776,0.18646,0.42981,0.05585,0.06846,0.26722
41.33,27.0,0.2886,0.14551,0.24068,0.52477,0.03138,0.00607,0.75898,0.48402,0.28209,-0.16912,0.12037,-0.07281,-0.13981,0.06199,0.04944,0.19775,-0.22388,-0.10574,0.65275,0.68744,0.381,-0.08528,-0.18899,-0.16134,0.34357,-0.03449,0.31343,0.21159,0.68124,0.46581,0.67576,0.0867,0.2222,0.52064,-0.07703,-0.14191,-0.1901,0.31668,0.38412,0.12338,0.17842,0.52685,0.50809,0.35228,0.1762,0.37986,-0.0669,-0.03353,0.20185
40.67,27.0,0.27244,0.17049,0.25139,0.50368,0.08527,0.07353,0.78516,0.53551,0.30224,-0.12098,0.17294,-0.01075,-0.1144,0.0798,0.047,0.22847,-0.17039,-0.02425,0.6738,0.7234,0.42704,-0.02747,-0.15723,-0.11576,0.36771,-0.03226,0.30306,0.25829,0.72621,0.50932,0.69472,0.11764,0.25905,0.52681,-0.03375,-0.12452,-0.16073,0.35676,0.35924,0.16841,0.16938,0.52662,0.57721,0.36408,0.2198,0.40389,-0.04362,-0.02591,0.2308
41.0,27.33,0.26203,0.1371,0.24278,0.51117,0.05237,0.04317,0.77258,0.50598,0.27995,-0.14835,0.12739,-0.04245,-0.13737,0.07206,0.04301,0.20615,-0.22103,-0.07803,0.65292,0.69657,0.39832,-0.07277,-0.19212,-0.15736,0.33535,-0.04705,0.2903,0.21583,0.71108,0.49047,0.68372,0.08872,0.21631,0.50176,-0.07041,-0.15241,-0.16437,0.32377,0.34779,0.14504,0.17102,0.52255,0.55134,0.36105,0.19422,0.37509,-0.07669,-0.05463,0.20654
41.0,26.67,0.33041,0.16837,0.28481,0.51331,0.048,0.03611,0.78923,0.51533,0.33601,-0.13712,0.19153,-0.03373,-0.12231,0.08024,0.06458,0.2225,-0.22213,-0.08989,0.68329,0.71729,0.40791,-0.05941,-0.18263,-0.14262,0.37607,-0.0258,0.34065,0.2514,0.69734,0.4897,0.69231,0.097,0.24801,0.54951,-0.04775,-0.14118,-0.1939,0.36886,0.40619,0.15576,0.16075,0.53108,0.55333,0.39325,0.20388,0.41538,-0.04538,-0.0203,0.22615
41.33,27.33,0.22776,0.12593,0.20007,0.51924,0.03698,0.01274,0.73313,0.47038,0.23262,-0.18133,0.06001,-0.08386,-0.14696,0.0382,0.03019,0.1878,-0.20978,-0.08182,0.6243,0.66942,0.36882,-0.09243,-0.19727,-0.16554,0.31242,-0.04624,0.27403,0.18598,0.68065,0.45749,0.66372,0.08862,0.20615,0.48931,-0.0892,-0.14563,-0.17066,0.2757,0.34683,0.12355,0.19162,0.52686,0.48997,0.31657,0.15944,0.33547,-0.08428,-0.05127,0.18574
41.33,26.67,0.31142,0.16539,0.24189,0.51499,0.02311,-0.00726,0.74288,0.47017,0.29443,-0.17325,0.14358,-0.07328,-0.12902,0.05065,0.05189,0.20313,-0.21477,-0.10596,0.65574,0.69086,0.37676,-0.07941,-0.17859,-0.14649,0.36185,-0.01476,0.33271,0.22333,0.66016,0.45008,0.66896,0.08461,0.23718,0.54369,-0.06474,-0.12675,-0.20871,0.32975,0.42062,0.12074,0.16504,0.52292,0.4876,0.34209,0.16644,0.38204,-0.04754,-0.0046,0.20545
40.67,26.67,0.29766,0.19704,0.26206,0.49614,0.093,0.07906,0.78015,0.53743,0.32411,-0.11319,0.19967,-0.00191,-0.09611,0.07413,0.05193,0.24559,-0.14935,-0.00598,0.6858,0.73477,0.43255,-0.01261,-0.14543,-0.093,0.39211,-0.01294,0.32477,0.28496,0.71834,0.50608,0.69333,0.12768,0.28329,0.55646,-0.01461,-0.11285,-0.17069,0.37644,0.39472,0.18308,0.16659,0.53253,0.57049,0.36662,0.21455,0.4123,-0.0144,0.00018,0.24276
41.33,28.0,0.00291,0.0513,0.06431,0.49222,0.05748,0.06146,0.63896,0.43844,0.05499,-0.20712,-0.11418,-0.09055,-0.18358,-0.03433,-0.05395,0.15088,-0.16245,-0.00181,0.51923,0.61208,0.33591,-0.10657,-0.22681,-0.17656,0.18943,-0.08556,0.12667,0.09884,0.69741,0.43717,0.62656,0.07901,0.13034,0.36679,-0.12209,-0.17048,-0.09655,0.13076,0.18871,0.12382,0.21223,0.51062,0.44438,0.21546,0.13203,0.17252,-0.15087,-0.12144,0.13038
41.33,28.33,-0.01976,0.04678,0.05339,0.50366,0.06856,0.07845,0.63223,0.45408,0.03767,-0.20479,-0.11515,-0.08722,-0.20473,-0.04059,-0.06408,0.13998,-0.14354,0.00389,0.51486,0.61688,0.33978,-0.08836,-0.22929,-0.17863,0.17052,-0.09048,0.12102,0.09512,0.70203,0.4344,0.62678,0.09552,0.1314,0.35587,-0.11488,-0.1656,-0.09717,0.11023,0.16462,0.12468,0.22046,0.51284,0.43095,0.23375,0.15997,0.16288,-0.15468,-0.12481,0.12957
41.33,27.67,0.06436,0.06932,0.10439,0.51008,0.05562,0.04674,0.67151,0.45508,0.1029,-0.19898,-0.06822,-0.09044,-0.17874,-0.0136,-0.02968,0.15644,-0.17341,-0.02748,0.55117,0.63112,0.34695,-0.09927,-0.21918,-0.17651,0.21962,-0.07964,0.1668,0.12253,0.69792,0.44364,0.64052,0.08828,0.15432,0.39862,-0.11208,-0.16324,-0.1159,0.1657,0.22719,0.12352,0.2142,0.5194,0.4589,0.25119,0.14677,0.22209,-0.13742,-0.10363,0.14666
41.0,29.33,-0.15142,0.00832,-0.05612,0.45737,0.02229,0.08907,0.5365,0.49283,-0.10184,-0.19922,-0.07069,-0.02283,-0.26086,-0.05044,-0.15371,0.05941,-0.07916,-0.0014,0.42064,0.60356,0.32361,-0.01659,-0.19134,-0.14626,0.08325,-0.1103,0.06043,0.02739,0.7025,0.37737,0.61833,0.07739,0.07965,0.23071,-0.08425,-0.13547,-0.0584,0.02664,-0.00982,0.05008,0.13646,0.41067,0.32641,0.21869,0.2362,0.06327,-0.18273,-0.11783,0.09455
41.0,28.67,-0.13389,0.01276,-0.03227,0.4507,0.04201,0.10484,0.55594,0.46892,-0.08033,-0.20769,-0.0982,-0.03433,-0.2472,-0.04448,-0.13912,0.09728,-0.09833,0.0088,0.44007,0.60457,0.32764,-0.04614,-0.20518,-0.15286,0.10212,-0.10591,0.05693,0.05353,0.69993,0.40142,0.61046,0.07438,0.08514,0.25946,-0.09986,-0.1424,-0.07163,0.04853,0.02874,0.07164,0.15158,0.43874,0.36712,0.21139,0.21119,0.07119,-0.17285,-0.12296,0.10045
41.33,28.67,-0.10579,0.02517,0.00014,0.51145,0.07033,0.10231,0.5892,0.48653,-0.03032,-0.19648,-0.10909,-0.06173,-0.2539,-0.06228,-0.10859,0.0925,-0.09495,0.01337,0.47233,0.61245,0.33703,-0.04294,-0.22418,-0.17858,0.10484,-0.104,0.09008,0.05765,0.71174,0.40904,0.62202,0.10753,0.11085,0.29533,-0.09826,-0.16032,-0.07493,0.04489,0.07548,0.10287,0.20655,0.48352,0.37884,0.25241,0.22033,0.10844,-0.17495,-0.13505,0.11414
40.67,29.33,-0.11099,0.02092,-0.04049,0.48049,0.02533,0.06562,0.54206,0.54032,-0.08327,-0.15243,0.03981,0.04591,-0.22947,-0.03817,-0.16292,0.02783,-0.03623,0.0015,0.42873,0.63516,0.33808,0.0644,-0.09512,-0.08857,0.0989,-0.10912,0.04615,0.04014,0.73034,0.34758,0.64166,0.08183,0.1172,0.23413,0.00461,-0.07763,0.00698,0.03476,-0.00014,0.04298,0.08653,0.38077,0.35447,0.22538,0.25785,0.11863,-0.18402,-0.04466,0.11779
40.67,30.0,-0.12782,-0.00318,-0.0786,0.50785,-0.05464,-0.02963,0.49332,0.60726,-0.09502,-0.12221,0.13728,0.07751,-0.22185,-0.05235,-0.17707,-0.10872,-0.00463,-0.03539,0.37369,0.60761,0.31282,0.14254,-0.03652,-0.07264,0.0488,-0.11574,0.07712,-0.05852,0.72395,0.23575,0.66985,0.07479,0.09461,0.16028,0.0581,-0.07985,0.07935,-0.01503,-0.08057,-0.02221,0.039,0.27562,0.24359,0.24567,0.29347,0.1188,-0.22338,-0.0188,0.10134
41.0,30.33,-0.17018,-0.00982,-0.11503,0.50645,-0.07188,-0.02431,0.48306,0.59134,-0.10825,-0.1562,0.07741,0.02497,-0.25406,-0.08786,-0.1771,-0.12533,-0.02316,-0.02997,0.36306,0.57818,0.3034,0.10423,-0.09318,-0.1164,0.02612,-0.12381,0.10318,-0.10852,0.71955,0.23809,0.66994,0.0849,0.05792,0.13773,-0.00075,-0.13103,0.0453,-0.04022,-0.11168,-0.03126,0.07687,0.28578,0.18996,0.23013,0.29237,0.08243,-0.24728,-0.07783,0.07994
41.0,29.67,-0.16943,0.00067,-0.1125,0.48713,-0.05578,-0.00724,0.48892,0.56324,-0.12414,-0.16555,0.03548,0.00583,-0.25959,-0.08096,-0.1769,-0.08027,-0.0346,-0.02947,0.36474,0.58788,0.30428,0.07557,-0.1246,-0.12245,0.04443,-0.12046,0.09356,-0.07759,0.71908,0.28144,0.65891,0.08071,0.06413,0.15287,-0.02424,-0.13335,0.01473,-0.0264,-0.09622,-0.01273,0.09194,0.3122,0.20233,0.21156,0.26949,0.07098,-0.22868,-0.09164,0.07974
40.67,30.33,-0.11077,-0.01306,-0.04985,0.53549,-0.04862,-0.03233,0.50309,0.63234,-0.06133,-0.10502,0.1829,0.10739,-0.20889,-0.04024,-0.1684,-0.1299,0.00684,-0.03381,0.38643,0.608,0.31793,0.16915,0.00265,-0.06245,0.03899,-0.11424,0.08014,-0.05568,0.72154,0.20203,0.6745,0.08076,0.10346,0.16757,0.0923,-0.0669,0.11129,-0.01422,-0.06869,-0.02663,0.02871,0.26432,0.27027,0.28265,0.31711,0.14463,-0.22675,0.00578,0.11251
40.67,29.67,-0.11827,0.00278,-0.05948,0.50827,-0.02714,-0.00072,0.5082,0.59642,-0.08743,-0.12332,0.1274,0.08284,-0.22217,-0.04308,-0.17323,-0.07362,-0.00507,-0.02568,0.38998,0.62017,0.32356,0.13137,-0.03697,-0.06822,0.06125,-0.11205,0.06409,-0.02337,0.72995,0.26051,0.66359,0.07708,0.10656,0.18336,0.05819,-0.06786,0.07097,-0.00282,-0.05392,-0.00511,0.04422,0.30318,0.28369,0.25193,0.29252,0.1278,-0.20915,-0.01372,0.11078
40.67,31.0,-0.08569,-0.05416,0.02234,0.61807,-0.05459,-0.033,0.52373,0.69977,0.03841,-0.06569,0.28486,0.1734,-0.17701,-0.01735,-0.136,-0.21142,0.02456,-0.0282,0.41035,0.57267,0.31881,0.22918,0.11055,-0.04777,-0.00943,-0.11439,0.10501,-0.09027,0.6857,0.08971,0.68566,0.10745,0.09012,0.16118,0.16236,-0.05949,0.20532,-0.03867,-0.05981,-0.05326,0.02363,0.22367,0.31667,0.39819,0.40052,0.19361,-0.26172,0.04735,0.13177
41.0,31.33,-0.14165,-0.07148,-0.01094,0.62778,-0.06593,-0.00047,0.50882,0.69059,0.02086,-0.10333,0.22718,0.13833,-0.20455,-0.06769,-0.14665,-0.23278,0.00276,-0.00817,0.41113,0.53526,0.31878,0.18695,0.0699,-0.08043,-0.03946,-0.13224,0.1053,-0.1448,0.68914,0.08934,0.68528,0.1147,0.03947,0.13717,0.10303,-0.09433,0.17145,-0.07175,-0.08464,-0.06792,0.04723,0.23915,0.29289,0.38585,0.4145,0.16381,-0.29199,-0.00224,0.11153
41.0,30.67,-0.15392,-0.05645,-0.05603,0.588,-0.06732,0.0026,0.50096,0.66385,-0.01393,-0.12836,0.18311,0.10009,-0.22298,-0.08365,-0.15978,-0.2124,-0.00185,-0.00456,0.40411,0.54603,0.31978,0.16475,0.0146,-0.10188,-0.02679,-0.12789,0.11156,-0.14756,0.71178,0.12651,0.68323,0.10833,0.04178,0.13433,0.06625,-0.11026,0.1318,-0.06192,-0.10319,-0.05859,0.05089,0.24948,0.26091,0.33324,0.38218,0.13927,-0.28537,-0.0277,0.10015
40.67,31.33,-0.05838,-0.05347,0.08024,0.65094,-0.0439,-0.04458,0.54006,0.71893,0.07682,-0.03048,0.32832,0.20955,-0.15648,0.01553,-0.11578,-0.21093,0.03366,-0.04174,0.41452,0.57703,0.31669,0.25387,0.16047,-0.0208,-0.00718,-0.11031,0.10619,-0.06232,0.65751,0.07246,0.68617,0.1143,0.1057,0.17507,0.20628,-0.04023,0.24661,-0.03883,-0.02984,-0.05098,0.02834,0.2184,0.34833,0.45241,0.42004,0.21881,-0.24924,0.07725,0.14885
40.67,30.67,-0.08512,-0.04198,0.01379,0.59776,-0.05241,-0.04304,0.52094,0.68818,0.01857,-0.06866,0.27375,0.16625,-0.18018,-0.01513,-0.1412,-0.19171,0.02497,-0.03481,0.40166,0.58627,0.31853,0.22334,0.09073,-0.04484,0.00573,-0.11275,0.10022,-0.07415,0.6921,0.11479,0.68457,0.09964,0.10141,0.16474,0.15536,-0.05626,0.1913,-0.03027,-0.0588,-0.04608,0.01932,0.22867,0.30764,0.37705,0.3786,0.18743,-0.2474,0.04652,0.13031
41.33,32.0,-0.12368,-0.09858,0.18069,0.74758,-0.03901,-0.03514,0.54097,0.7362,0.10849,-0.02403,0.29682,0.2323,-0.14918,-0.02095,-0.10197,-0.24258,0.00739,-0.03796,0.40422,0.48682,0.30276,0.21282,0.1844,0.00665,-0.05732,-0.1617,0.08204,-0.07033,0.59881,0.04406,0.6874,0.16753,0.02624,0.15564,0.17354,-0.07295,0.26576,-0.11947,-0.00411,-0.05548,0.07202,0.26888,0.3994,0.56614,0.46043,0.22238,-0.26333,0.02295,0.14549
40.67,32.0,-0.01834,-0.07853,0.23679,0.74408,-0.03151,-0.08312,0.56484,0.7632,0.15369,0.06906,0.41308,0.30103,-0.07788,0.07498,-0.08037,-0.2305,0.04064,-0.0822,0.41317,0.53318,0.29575,0.29875,0.30241,0.05985,-0.01537,-0.11935,0.08408,-0.0236,0.54638,0.01703,0.68334,0.15771,0.09603,0.17852,0.3032,-0.00031,0.35029,-0.06547,0.03079,-0.05819,0.03613,0.20048,0.42644,0.59212,0.48354,0.26247,-0.22157,0.13007,0.18035
41.0,32.33,-0.0813,-0.10344,0.21139,0.75803,-0.06049,-0.09749,0.53471,0.75301,0.10959,0.04576,0.35767,0.28638,-0.0887,0.02953,-0.10174,-0.26085,0.00574,-0.08601,0.38977,0.47962,0.27855,0.24978,0.28308,0.0539,-0.04501,-0.1549,0.05222,-0.07602,0.54229,0.00126,0.67523,0.15356,0.02931,0.14013,0.25864,-0.02399,0.3215,-0.10244,0.01281,-0.09133,0.02891,0.20475,0.40346,0.57434,0.48191,0.23346,-0.24856,0.09147,0.15436
41.0,31.67,-0.10289,-0.1031,0.15504,0.7357,-0.0686,-0.06273,0.52246,0.74569,0.09105,0.00284,0.33613,0.25302,-0.1333,0.00218,-0.10824,-0.26136,0.00749,-0.05844,0.39707,0.49976,0.29557,0.24056,0.23548,0.01629,-0.05181,-0.15056,0.06481,-0.09804,0.58314,0.01619,0.68267,0.13229,0.0373,0.14348,0.22113,-0.03516,0.28556,-0.09906,-0.0133,-0.08973,0.03827,0.21292,0.37161,0.53171,0.4764,0.22614,-0.27223,0.07279,0.14425
41.33,32.33,-0.1099,-0.09428,0.21159,0.75135,-0.02208,-0.05148,0.55363,0.73184,0.12028,-0.00479,0.29317,0.23936,-0.12196,-0.0108,-0.10253,-0.23469,0.00626,-0.04782,0.40117,0.47192,0.29393,0.21165,0.19068,0.025,-0.04901,-0.16332,0.08123,-0.05053,0.58082,0.04828,0.68278,0.19553,0.01993,0.15448,0.17998,-0.07926,0.27739,-0.12212,0.00603,-0.04234,0.06923,0.27812,0.42543,0.589,0.44869,0.22116,-0.24331,0.01974,0.15061
41.33,31.67,-0.13228,-0.08894,0.1512,0.72655,-0.02616,-0.0088,0.54675,0.72535,0.10554,-0.05622,0.27362,0.20121,-0.17396,-0.03709,-0.1042,-0.2272,0.01235,-0.01988,0.41575,0.50249,0.31573,0.19665,0.13443,-0.02257,-0.05377,-0.15544,0.10213,-0.06939,0.63149,0.06949,0.69229,0.16891,0.03536,0.16523,0.13734,-0.09115,0.23782,-0.11257,-0.015,-0.04187,0.08831,0.28931,0.38855,0.54424,0.44789,0.21345,-0.26306,-0.00133,0.14205
40.67,32.33,0.01293,-0.06977,0.28513,0.74938,-0.00479,-0.09608,0.58743,0.76465,0.18037,0.09952,0.43063,0.31652,-0.03836,0.09877,-0.07263,-0.21189,0.05047,-0.09777,0.42154,0.52963,0.29088,0.31115,0.32054,0.08432,0.00115,-0.1098,0.08885,0.00977,0.5232,0.02369,0.67918,0.18855,0.10751,0.18905,0.32847,0.00226,0.37503,-0.05625,0.05094,-0.03855,0.03892,0.20298,0.46041,0.62652,0.48088,0.26693,-0.18734,0.13924,0.19446
40.67,31.67,-0.0166,-0.07048,0.20819,0.72214,-0.0276,-0.06986,0.56687,0.75616,0.14722,0.04784,0.40228,0.28182,-0.09425,0.0686,-0.08433,-0.22071,0.04466,-0.07091,0.41841,0.55016,0.30398,0.29651,0.27037,0.04175,-0.01019,-0.11141,0.09742,-0.0222,0.57532,0.0295,0.68559,0.15248,0.10979,0.18528,0.28734,-0.01009,0.33219,-0.05384,0.0192,-0.04855,0.0371,0.20701,0.41618,0.56881,0.46753,0.25854,-0.22355,0.1204,0.17796
41.33,33.0,-0.05481,-0.08721,0.30478,0.76421,0.01372,-0.17481,0.57626,0.71367,0.13322,0.11486,0.29567,0.30061,0.01576,0.04826,-0.1168,-0.23122,-0.01576,-0.11596,0.38038,0.38354,0.22692,0.22119,0.27378,0.13698,-0.01734,-0.17113,0.04466,-0.01234,0.46118,0.03388,0.64697,0.27341,-0.01903,0.12514,0.25596,-0.0745,0.33886,-0.11734,0.04438,-0.02913,0.01395,0.23576,0.50207,0.64692,0.42082,0.19674,-0.16538,0.04291,0.16218
40.67,33.0,0.05134,-0.06666,0.38835,0.76153,0.04693,-0.17924,0.61901,0.74832,0.20824,0.1996,0.42927,0.36438,0.08919,0.14186,-0.08001,-0.19222,0.03581,-0.15192,0.41963,0.44738,0.23987,0.31068,0.37402,0.18664,0.03849,-0.11355,0.06108,0.06013,0.42099,0.0326,0.65015,0.28234,0.07332,0.16963,0.3803,-0.00383,0.42212,-0.04976,0.09762,-0.01277,0.01619,0.18448,0.54187,0.69412,0.46808,0.24108,-0.09515,0.14374,0.21032
41.0,33.33,0.00449,-0.07783,0.34802,0.76509,0.01333,-0.24348,0.58576,0.72502,0.15221,0.17635,0.35959,0.35298,0.0903,0.10835,-0.10777,-0.2304,-0.01736,-0.17408,0.37631,0.38201,0.19543,0.2477,0.36182,0.19219,0.01694,-0.15667,0.02864,0.00457,0.40836,0.00611,0.62923,0.26872,-0.00845,0.11906,0.34331,-0.0291,0.39844,-0.08374,0.0802,-0.05973,-0.02314,0.16787,0.51933,0.65969,0.43622,0.20163,-0.12363,0.10801,0.17704
41.0,32.67,-0.01069,-0.08162,0.32726,0.77002,-0.00907,-0.21391,0.57786,0.73698,0.14468,0.14471,0.3648,0.34017,0.0562,0.09545,-0.10634,-0.23807,-0.01107,-0.16398,0.37382,0.40896,0.21683,0.24746,0.357,0.15194,-0.00176,-0.15471,0.03171,-0.01739,0.43992,-0.00634,0.64102,0.23932,-0.00132,0.12224,0.32853,-0.0259,0.39028,-0.08932,0.06717,-0.07858,-0.0143,0.18112,0.49426,0.64629,0.45174,0.21078,-0.15788,0.11144,0.17266
41.33,33.33,-0.05868,-0.08983,0.30106,0.75906,0.03421,-0.16999,0.57933,0.70118,0.13823,0.12595,0.28019,0.29799,0.01273,0.04187,-0.11784,-0.22488,-0.01587,-0.098,0.3907,0.3646,0.22124,0.22429,0.2511,0.1552,-0.01192,-0.17232,0.05024,0.0036,0.44835,0.05717,0.6451,0.29612,-0.01531,0.12952,0.24829,-0.08685,0.32554,-0.11899,0.04174,0.00535,0.02261,0.2395,0.51564,0.65072,0.40749,0.19316,-0.14974,0.02581,0.16364
41.33,32.67,-0.0731,-0.09084,0.28334,0.76397,0.0088,-0.12592,0.57308,0.71949,0.13627,0.08142,0.29132,0.2817,-0.02877,0.02701,-0.11095,-0.22992,-0.00603,-0.08567,0.38895,0.4075,0.25036,0.22214,0.24167,0.10626,-0.02834,-0.16785,0.05853,-0.01647,0.49494,0.04549,0.65982,0.26047,-0.00417,0.13824,0.22886,-0.08207,0.31851,-0.12301,0.03177,-0.0192,0.03894,0.25867,0.48694,0.63848,0.42986,0.2077,-0.18704,0.02964,0.16106
40.67,33.33,0.05887,-0.06564,0.3995,0.7539,0.07529,-0.16649,0.62782,0.74197,0.22259,0.22219,0.43401,0.36807,0.09525,0.14892,-0.07555,-0.17574,0.04591,-0.1355,0.43874,0.44111,0.24059,0.3258,0.35837,0.21377,0.05663,-0.10406,0.06857,0.08973,0.40518,0.06183,0.64888,0.30948,0.09063,0.18166,0.38507,-0.00635,0.41672,-0.04056,0.10702,0.02528,0.03204,0.18526,0.56346,0.70948,0.46589,0.24514,-0.06507,0.13789,0.22007
40.67,32.67,0.04931,-0.06531,0.37366,0.76224,0.04288,-0.14511,0.61784,0.75641,0.21338,0.18187,0.43964,0.35552,0.05533,0.137,-0.0718,-0.19123,0.04793,-0.13008,0.4275,0.47627,0.25981,0.32379,0.36154,0.16296,0.03144,-0.10639,0.0758,0.05976,0.44476,0.03794,0.6614,0.26432,0.09646,0.18471,0.37341,0.00158,0.41485,-0.04906,0.08923,-0.00558,0.03158,0.19509,0.53023,0.68929,0.47646,0.25677,-0.11418,0.14612,0.21307
41.33,34.0,-0.05389,-0.09739,0.286,0.73288,0.10274,-0.20865,0.563,0.65984,0.12807,0.2077,0.25354,0.33548,0.06603,0.05698,-0.1177,-0.21712,-0.03908,-0.08425,0.41376,0.28291,0.161,0.23312,0.23729,0.26812,0.01106,-0.17871,0.03438,0.02443,0.3491,0.11011,0.61374,0.34518,-0.01411,0.11895,0.25866,-0.07587,0.32439,-0.10702,0.04845,0.0677,0.00397,0.17467,0.55345,0.64891,0.35335,0.16176,-0.0676,0.01542,0.16552
40.67,34.0,0.03179,-0.07942,0.36007,0.718,0.13467,-0.19054,0.60339,0.69908,0.19997,0.29257,0.38405,0.39407,0.13469,0.14936,-0.08533,-0.16634,0.01414,-0.10421,0.45536,0.35303,0.1862,0.31634,0.31171,0.3248,0.07703,-0.11718,0.04617,0.10682,0.31748,0.12057,0.61468,0.36623,0.07943,0.15899,0.36348,-0.01231,0.40003,-0.03759,0.11268,0.07675,0.02764,0.13914,0.59615,0.70308,0.41241,0.20227,0.01802,0.11055,0.215
