lat,lon,date,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR
40.98,28.81,202213,15.66,0.56,56.18,1.51
40.98,28.81,202313,14.84,0.53,62.4,1.78
40.98,28.84,202013,15.68,0.56,57.85,1.46
40.98,28.84,202113,15.32,0.54,60.77,1.82
40.98,28.84,202213,15.66,0.56,56.18,1.51
40.98,28.84,202313,14.84,0.53,62.4,1.78
40.98,28.87,202013,15.68,0.56,57.85,1.46
40.98,28.87,202113,15.32,0.54,60.77,1.82
40.98,28.87,202213,15.66,0.56,56.18,1.51
40.98,28.87,202313,14.84,0.53,62.4,1.78
40.98,28.9,202013,15.68,0.56,57.85,1.46
40.98,28.9,202113,15.32,0.54,60.77,1.82
40.98,28.9,202213,15.66,0.56,56.18,1.51
40.98,28.9,202313,14.84,0.53,62.4,1.78
40.98,29.02,202013,15.53,0.55,48.39,1.46
40.98,29.02,202113,15.08,0.54,51.58,1.82
40.98,29.02,202213,15.27,0.54,48.95,1.51
40.98,29.02,202313,14.5,0.51,53.92,1.78
40.98,29.05,202013,15.53,0.55,48.39,1.46
40.98,29.05,202113,15.08,0.54,51.58,1.82
40.98,29.05,202213,15.27,0.54,48.95,1.51
40.98,29.05,202313,14.5,0.51,53.92,1.78
40.98,29.08,202013,15.53,0.55,48.39,1.57
40.98,29.08,202113,15.08,0.54,51.58,2.05
40.98,29.08,202213,15.27,0.54,48.95,1.69
40.98,29.08,202313,14.5,0.51,53.92,2.13
40.98,29.11,202013,15.53,0.55,48.39,1.57
40.98,29.11,202113,15.08,0.54,51.58,2.05
40.98,29.11,202213,15.27,0.54,48.95,1.69
40.98,29.11,202313,14.5,0.51,53.92,2.13
40.98,29.14,202013,15.53,0.55,48.39,1.57
40.98,29.14,202113,15.08,0.54,51.58,2.05
40.98,29.14,202213,15.27,0.54,48.95,1.69
40.98,29.14,202313,14.5,0.51,53.92,2.13
40.98,29.17,202013,15.53,0.55,48.39,1.57
40.98,29.17,202113,15.08,0.54,51.58,2.05
40.98,29.17,202213,15.27,0.54,48.95,1.69
40.98,29.17,202313,14.5,0.51,53.92,2.13
40.98,29.2,202013,15.53,0.55,48.39,1.57
40.98,29.2,202113,15.08,0.54,51.58,2.05
40.98,29.2,202213,15.27,0.54,48.95,1.69
40.98,29.2,202313,14.5,0.51,53.92,2.13
40.98,29.23,202013,15.53,0.55,48.39,1.57
40.98,29.23,202113,15.08,0.54,51.58,2.05
40.98,29.23,202213,15.27,0.54,48.95,1.69
40.98,29.23,202313,14.5,0.51,53.92,2.13
40.98,29.26,202013,15.53,0.55,48.39,1.57
40.98,29.26,202113,15.08,0.54,51.58,2.05
40.98,29.26,202213,15.27,0.54,48.95,1.69
40.98,29.26,202313,14.5,0.51,53.92,2.13
40.98,29.29,202013,15.53,0.55,48.39,1.57
40.98,29.29,202113,15.08,0.54,51.58,2.05
40.98,29.29,202213,15.27,0.54,48.95,1.69
40.98,29.29,202313,14.5,0.51,53.92,2.13
40.98,29.32,202013,15.53,0.55,48.39,1.57
40.98,29.32,202113,15.08,0.54,51.58,2.05
40.98,29.32,202213,15.27,0.54,48.95,1.69
40.98,29.32,202313,14.5,0.51,53.92,2.13
40.98,29.35,202013,15.53,0.55,48.39,1.57
40.98,29.35,202113,15.08,0.54,51.58,2.05
40.98,29.35,202213,15.27,0.54,48.95,1.69
40.98,29.35,202313,14.5,0.51,53.92,2.13
40.98,29.38,202013,15.53,0.55,48.39,1.57
40.98,29.38,202113,15.08,0.54,51.58,2.05
40.98,29.38,202213,15.27,0.54,48.95,1.69
40.98,29.38,202313,14.5,0.51,53.92,2.13
40.98,29.41,202013,15.53,0.55,48.39,1.57
40.98,29.41,202113,15.08,0.54,51.58,2.05
40.98,29.41,202213,15.27,0.54,48.95,1.69
40.98,29.41,202313,14.5,0.51,53.92,2.13
40.98,29.44,202013,15.53,0.55,48.39,1.57
40.98,29.44,202113,15.08,0.54,51.58,2.05
40.98,29.44,202213,15.27,0.54,48.95,1.69
40.98,29.44,202313,14.5,0.51,53.92,2.13
40.98,29.47,202013,15.53,0.55,48.39,1.57
40.98,29.47,202113,15.08,0.54,51.58,2.05
40.98,29.47,202213,15.27,0.54,48.95,1.69
40.98,29.47,202313,14.5,0.51,53.92,2.13
40.98,29.62,202013,15.53,0.55,48.39,1.57
40.98,29.62,202113,15.08,0.54,51.58,2.05
40.98,29.62,202213,15.27,0.54,48.95,1.69
40.98,29.62,202313,14.5,0.51,53.92,2.13
40.98,29.65,202013,15.53,0.55,48.39,1.57
40.98,29.65,202113,15.08,0.54,51.58,2.05
40.98,29.65,202213,15.27,0.54,48.95,1.69
40.98,29.65,202313,14.5,0.51,53.92,2.13
40.98,29.68,202013,15.53,0.55,48.39,1.57
40.98,29.68,202113,15.08,0.54,51.58,2.05
40.98,29.68,202213,15.27,0.54,48.95,1.69
40.98,29.68,202313,14.5,0.51,53.92,2.13
41.0,28.51,202013,14.77,0.53,53.42,1.46
41.0,28.51,202113,14.24,0.51,58.25,1.82
41.0,28.51,202213,14.89,0.54,51.29,1.51
41.0,28.51,202313,14.26,0.51,56.72,1.78
41.0,28.54,202013,14.77,0.53,53.42,1.46
41.0,28.54,202113,14.24,0.51,58.25,1.82
41.0,28.54,202213,14.89,0.54,51.29,1.51
41.0,28.54,202313,14.26,0.51,56.72,1.78
41.0,28.6,202013,14.77,0.53,53.42,1.46
41.0,28.6,202113,14.24,0.51,58.25,1.82
41.0,28.6,202213,14.89,0.54,51.29,1.51
41.0,28.6,202313,14.26,0.51,56.72,1.78
41.0,28.63,202013,14.77,0.53,53.42,1.46
41.0,28.63,202113,14.24,0.51,58.25,1.82
41.0,28.63,202213,14.89,0.54,51.29,1.51
41.0,28.63,202313,14.26,0.51,56.72,1.78
41.0,28.66,202013,14.77,0.53,53.42,1.46
41.0,28.66,202113,14.24,0.51,58.25,1.82
41.0,28.66,202213,14.89,0.54,51.29,1.51
41.0,28.66,202313,14.26,0.51,56.72,1.78
