lat,lon,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN_norm,CLOUD_AMT_norm,PRECTOTCORR_norm
41.2,29.23,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.2,29.26,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.2,29.29,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.2,29.32,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.2,29.35,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.2,29.38,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.2,29.41,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.22,28.0,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.03,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.06,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.09,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.12,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.15,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.18,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.21,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.24,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.27,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.3,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.33,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.36,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.39,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.42,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.22,28.45,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.48,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.51,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.54,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.57,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.6,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.63,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.66,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.69,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.72,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.75,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.78,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.81,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.84,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.87,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.9,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.93,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.96,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,28.99,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.22,29.02,14.62,0.5275,62.865,1.6425,0.0321,0.0353,0.0298
41.22,29.05,14.62,0.5275,62.865,1.6425,0.0321,0.0353,0.0298
41.22,29.08,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.22,29.23,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.22,29.26,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.24,28.0,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.03,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.06,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.09,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.12,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.15,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.18,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.21,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.24,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.27,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.3,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.33,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.36,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.39,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.42,14.54,0.5225,54.92,1.66,0.0319,0.0309,0.0301
41.24,28.45,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.48,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.51,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.54,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.57,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.6,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.63,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.66,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.69,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.72,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.75,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.78,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.81,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.84,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.87,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.9,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.93,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.96,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,28.99,14.54,0.5225,54.92,1.6425,0.0319,0.0309,0.0298
41.24,29.02,14.62,0.5275,62.865,1.6425,0.0321,0.0353,0.0298
41.24,29.05,14.62,0.5275,62.865,1.6425,0.0321,0.0353,0.0298
41.24,29.08,14.62,0.5275,62.865,1.86,0.0321,0.0353,0.0337
41.26,28.06,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.26,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.57,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.6,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.63,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.66,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.69,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.72,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.75,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.78,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.81,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.84,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.87,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.26,28.9,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.28,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.57,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.6,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.63,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.66,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.69,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.72,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.75,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.78,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.81,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.28,28.84,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.3,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.57,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.6,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.63,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.66,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.69,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.72,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.75,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.3,28.78,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.32,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.57,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.6,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.63,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.66,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.69,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.32,28.72,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.34,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.57,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.6,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.63,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.34,28.66,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.36,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.36,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.36,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.36,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.36,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.36,28.57,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.36,28.6,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.38,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.38,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.38,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.38,28.51,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.38,28.54,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.4,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.4,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.4,28.48,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.42,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.42,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.42,28.45,14.54,0.5225,54.92,1.8825,0.0319,0.0309,0.0341
41.44,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.36,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.44,28.39,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.46,28.33,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.27,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.48,28.3,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.5,28.09,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.5,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.5,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.5,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.5,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.5,28.24,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.52,28.12,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.52,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.52,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.52,28.21,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.54,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.54,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.56,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.56,28.18,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
41.58,28.15,14.54,0.5225,54.92,1.6875,0.0319,0.0309,0.0306
